monetary,frequency,segments_numeric
27.561862745098043,46.56,1.0
22.439999999999998,6.0,1.0
32.04152173913043,53.266666666666666,1.0
32.3025,9.0,1.0
30.009124999999994,61.205128205128204,1.0
15.461666666666668,26.5,0.0
42.67666666666667,32.0,11.0
33.555,19.0,
28.967702702702706,59.77777777777778,1.0
46.26,15.0,
35.677499999999995,33.0,2.0
21.551666666666666,23.0,1.0
28.297000000000004,48.04081632653061,1.0
29.902499999999996,6.0,1.0
35.32125,18.333333333333332,2.0
29.618152173913053,52.75555555555555,1.0
31.508421052631576,65.48648648648648,1.0
22.905,45.0,1.0
32.8675,15.0,
28.9625,24.0,1.0
41.36,22.0,2.0
16.9825,36.0,0.0
23.6725,27.0,1.0
29.078461538461543,55.8421052631579,1.0
28.6,28.0,1.0
22.247500000000002,18.0,1.0
28.680813953488375,52.904761904761905,1.0
29.646250000000002,62.23076923076923,1.0
33.320540540540534,65.22222222222223,1.0
27.3275,24.0,1.0
32.74592105263159,64.48648648648648,1.0
31.021666666666665,22.0,1.0
29.93536585365854,60.025,1.0
26.687894736842107,65.35135135135135,1.0
19.7525,10.0,0.0
35.178333333333335,14.5,2.0
50.45,49.0,11.0
29.31940476190476,59.5609756097561,1.0
21.3425,35.0,
37.2975,20.0,
28.63191489361702,49.82608695652174,1.0
21.82,4.0,1.0
27.6925,13.0,1.0
17.695,39.0,0.0
30.80073170731707,55.025,1.0
30.30216981132076,44.90384615384615,1.0
43.425,29.0,11.0
23.174999999999997,36.0,1.0
23.70625,7.666666666666667,1.0
37.015,27.0,
22.8975,67.0,1.0
29.77522222222222,52.52272727272727,1.0
31.139699999999994,49.57142857142857,1.0
21.747500000000002,5.0,
16.82,30.0,0.0
31.659999999999997,21.0,
20.7375,32.0,0.0
30.16341463414635,57.4,1.0
23.7225,11.666666666666666,1.0
29.736562500000005,50.659574468085104,1.0
27.275,20.0,1.0
31.112499999999994,45.31372549019608,1.0
31.379148936170218,51.21739130434783,1.0
19.86,10.0,0.0
27.05617021276597,51.28260869565217,1.0
27.580660377358488,45.80769230769231,1.0
31.947948717948723,62.6578947368421,1.0
27.520625,44.680851063829785,1.0
24.965000000000003,22.0,1.0
30.005,5.5,1.0
31.889021739130424,52.77777777777778,1.0
16.14,6.0,0.0
29.3025,12.0,1.0
31.543207547169814,45.34615384615385,1.0
28.756304347826084,54.24444444444445,1.0
25.284999999999997,26.5,1.0
32.39010869565218,53.48888888888889,1.0
35.7775,5.0,2.0
45.7125,16.0,11.0
47.97,7.0,11.0
39.8475,29.0,2.0
27.879456521739133,53.355555555555554,1.0
29.6,19.0,
28.882023809523805,54.24390243902439,1.0
30.456666666666667,10.5,1.0
35.36666666666667,14.0,2.0
27.778928571428576,58.829268292682926,1.0
26.99833333333332,46.26,1.0
15.3675,44.0,0.0
30.647083333333338,40.67796610169491,1.0
25.6,23.0,1.0
50.96666666666667,25.5,11.0
25.35625000000001,58.46153846153846,1.0
23.627499999999998,8.0,1.0
33.76499999999999,22.5,2.0
28.211666666666662,29.0,1.0
24.1575,4.0,1.0
26.35,13.0,
30.852555555555554,53.29545454545455,1.0
27.322777777777773,69.4,1.0
20.085,20.0,0.0
20.776249999999997,18.0,0.0
29.87776595744681,49.69565217391305,1.0
29.705000000000002,26.0,1.0
29.329705882352936,46.64,1.0
29.95122448979592,47.041666666666664,1.0
37.32625,9.0,2.0
27.99877358490565,44.69230769230769,1.0
28.474680851063845,51.04347826086956,1.0
33.58060975609755,59.05,1.0
31.825,45.0,
27.967205882352946,71.48484848484848,1.0
20.563333333333333,4.5,0.0
25.884999999999998,12.0,
27.317500000000003,33.0,1.0
31.26719512195121,56.7,1.0
21.349999999999998,81.5,0.0
