client,frequency,recency,monetary,order_count
u_218019,333.3333333333333,444,28.90125,3
u_218141,404.0,363,41.975,3
u_218322,307.0,293,24.5375,1
u_218776,359.0,384,35.535000000000004,2
u_219102,164.0,724,11.809999999999999,6
u_219249,690.0,681,13.06,4
u_219508,855.0,48,25.1725,2
u_219782,138.5,749,28.90166666666667,3
u_219812,124.0,430,45.61666666666667,6
u_220069,1288.0,197,30.725,4
u_220170,850.0,643,19.2475,4
u_220207,993.0,199,32.83,3
u_220300,380.5,80,32.295,2
u_220595,722.0,553,28.667500000000004,5
u_22068,344.25,64,33.053999999999995,1
u_220686,412.3333333333333,154,33.582499999999996,5
u_220714,357.0,295,22.6825,2
u_220813,63.0,101,20.849999999999998,4
u_221089,794.0,284,18.9025,3
u_221246,21.0,704,26.0275,2
u_221546,331.0,769,32.445,3
u_222133,1306.0,165,35.245,1
u_222272,617.0,415,35.027499999999996,5
u_222291,284.5,350,22.37166666666667,1
u_222344,365.5,86,24.63,5
u_222392,741.0,79,32.7125,6
u_222537,277.0,793,37.6225,3
u_222545,1068.0,432,43.685,3
u_222637,62.5,965,26.94,2
u_222650,575.0,4,20.405,3
u_22282,177.0,1081,17.7925,3
u_222859,430.5,373,27.161666666666665,1
u_22314,170.0,1323,28.770000000000003,3
u_223299,1338.0,99,43.7,5
u_223608,236.0,268,36.215,7
u_223717,205.0,78,27.879999999999995,5
u_223980,770.0,456,25.369999999999997,6
u_224255,137.66666666666666,835,29.9225,3
u_22435,863.0,222,32.1275,2
u_224359,454.0,53,24.485,2
u_224495,836.0,105,36.71,3
u_224602,573.0,800,22.58,3
u_224610,517.5,5,32.31,6
u_224814,697.0,110,17.43,2
u_224845,377.3333333333333,291,32.735,4
u_225038,197.0,1015,30.07,5
u_225195,223.5,447,42.19,5
u_225492,259.0,440,26.0025,3
u_22554,286.0,362,28.6,4
u_225824,962.0,144,22.17,2
u_225884,714.0,386,24.24,2
u_225964,895.0,56,48.019999999999996,2
u_226429,131.0,295,20.892500000000002,5
u_226577,737.0,591,30.3075,1
u_226624,1417.0,49,26.302500000000002,2
u_22689,666.0,716,33.205,3
u_226948,498.5,420,31.481666666666666,2
u_227003,567.5,327,15.831666666666669,3
u_227138,945.0,485,33.6375,3
u_227169,94.5,1182,31.635,3
u_227482,16.0,1234,35.62,2
u_227634,507.0,869,34.4525,5
u_227907,346.5,341,19.673333333333332,1
u_228027,327.3333333333333,265,21.51625,4
u_228152,279.6666666666667,338,38.8425,1
u_228261,915.0,528,23.8825,1
u_228390,359.0,625,35.76166666666666,4
u_228583,381.0,1040,40.885,8
u_228700,838.0,482,29.064999999999998,3
u_228985,232.0,372,46.552499999999995,3
u_228987,265.0,506,30.725,1
u_229227,563.5,30,38.068333333333335,9
u_229335,504.0,962,29.43,5
u_229531,335.0,677,37.895,2
u_229682,627.0,672,49.995000000000005,4
u_229703,505.0,220,21.215,3
u_229848,34.0,262,31.722500000000004,5
u_229891,150.0,1200,37.2175,4
u_229927,233.66666666666666,137,31.757499999999997,4
u_230032,263.0,289,24.0425,5
u_230136,710.0,586,23.64,1
u_230256,67.0,1350,32.3675,3
u_230589,136.0,1139,24.6375,3
u_230656,1265.0,207,38.33,2
u_230857,407.5,508,30.01833333333333,5
u_230908,67.0,295,30.975,3
u_231182,168.0,147,43.89000000000001,3
u_23127,289.0,1057,27.875,5
u_231271,1359.0,111,35.17,4
u_231426,333.0,588,29.14,2
u_231612,353.0,441,45.05666666666667,2
u_231730,222.0,61,21.61,5
u_231837,455.0,133,33.41,3
u_231899,483.0,24,12.6425,2
u_231925,711.0,652,35.0375,1
u_231979,135.0,753,52.59,3
u_232155,55.0,813,39.31,1
u_232400,349.0,192,32.04,3
u_232455,477.0,276,34.3475,5
u_232720,380.0,919,33.61,2
u_232737,340.3333333333333,340,18.4625,1
u_232799,470.0,247,33.457499999999996,3
u_233988,280.5,468,37.79333333333333,2
u_234038,625.0,394,32.19,1
u_234294,197.0,577,30.5075,4
u_234339,414.0,1055,17.605,2
u_234810,191.0,50,29.905,4
u_23489,172.0,2,26.72,3
u_234951,555.0,177,16.6125,5
u_235263,531.0,144,46.5075,7
u_235291,733.0,303,15.485,4
u_235508,50.0,56,45.865,2
u_235585,987.0,146,24.6525,2
u_235611,1310.0,68,32.7525,4
u_235659,200.0,541,20.695,4
u_235729,802.0,62,30.3025,1
u_235810,502.0,270,38.92,4
u_235891,89.0,52,40.57333333333333,2
u_23590,62.0,552,22.2925,7
u_235972,458.0,792,19.52,3
u_235986,124.0,682,42.565,6
u_236152,267.0,98,30.276666666666667,6
u_236160,773.0,691,48.965,1
u_236277,327.6666666666667,122,28.182499999999997,6
u_236504,1055.0,195,28.119999999999997,8
u_236741,218.0,453,39.825,4
u_236967,191.0,339,17.587500000000002,5
u_23707,297.75,2,29.057,4
u_237287,494.0,416,31.608333333333334,3
u_237316,63.0,1140,14.0925,1
u_237361,411.6666666666667,253,39.2375,4
u_237990,581.0,863,25.2825,6
u_23804,388.0,24,46.9275,4
u_23827,267.0,757,28.53,4
u_238360,524.0,796,13.385000000000002,3
u_238476,986.0,482,47.635,4
u_238513,335.0,797,31.072499999999998,1
u_238630,324.0,685,24.5,3
u_238740,167.0,628,21.7575,4
u_238774,332.6666666666667,300,39.973749999999995,2
u_239142,189.0,867,40.715,3
u_239226,360.0,76,39.60625,1
u_239817,1029.0,412,40.5975,3
u_23983,242.0,1034,50.495000000000005,3
u_240210,119.0,456,36.2025,4
u_240336,1210.0,230,46.519999999999996,2
u_240397,362.0,122,22.8975,6
u_240448,1345.0,146,35.6825,2
u_240641,714.0,529,17.52,4
u_240662,144.0,1200,43.832499999999996,1
u_240961,404.0,558,34.9,3
u_241215,898.0,379,50.5525,3
u_241619,794.0,58,16.2125,2
u_241630,463.0,809,25.1825,8
u_241883,502.0,733,39.8525,5
u_241907,334.0,892,21.105,3
u_241981,393.0,595,16.45,5
u_242003,840.0,628,32.85,3
u_242160,150.0,1198,31.552500000000002,3
u_242406,370.0,222,28.961666666666662,4
u_242527,503.0,766,31.0925,3
u_242634,536.0,191,13.465,2
u_242636,315.0,264,35.32,5
u_242645,394.0,985,40.629999999999995,6
u_242653,419.0,516,32.775,4
u_242841,647.0,169,11.6125,2
u_242901,386.0,410,18.265,4
u_24300,453.0,172,40.150000000000006,4
u_243219,215.0,229,36.3625,4
u_243834,1492.0,1,20.155,8
u_244062,1070.0,10,18.822499999999998,4
u_244189,473.0,86,42.287499999999994,2
u_244361,577.0,241,39.792500000000004,3
u_244367,508.0,601,29.5675,1
u_244480,44.0,486,34.8675,1
u_244490,500.0,963,42.052499999999995,3
u_244770,629.0,289,30.085,1
u_244997,329.5,734,41.48666666666667,1
u_245028,155.0,1249,41.935,1
u_245263,128.0,416,18.436666666666667,2
u_245283,281.0,151,29.712500000000002,1
u_2455,600.0,220,19.89,5
u_245504,576.0,359,25.04,6
u_245538,367.0,514,32.655,2
u_245653,1034.0,459,16.5925,3
u_245660,142.0,1300,22.39,1
u_245782,540.0,99,33.97,6
u_246402,581.0,177,25.995,1
u_246661,727.0,52,21.572499999999998,4
u_246675,450.0,582,64.5175,2
u_246753,174.33333333333334,748,32.5075,3
u_247017,270.0,866,19.296666666666667,5
u_247084,21.0,844,26.2925,1
u_247713,885.0,192,21.905,2
u_247760,236.66666666666666,437,41.621249999999996,3
u_247926,598.5,244,30.78333333333333,4
u_24822,1124.0,204,34.337500000000006,2
u_248312,371.0,159,41.41,5
u_24852,358.0,725,30.361666666666668,2
u_248574,487.0,204,39.155,3
u_248610,890.0,24,20.27,2
u_248664,291.0,481,44.895,6
u_248783,17.0,92,20.8325,4
u_249014,215.0,1153,26.854999999999997,1
u_249128,707.0,146,36.1125,1
u_249224,79.0,35,21.18,2
u_249247,684.5,75,36.525,6
u_24944,1203.0,105,49.41,3
u_249735,437.0,72,32.7975,2
u_249976,777.0,624,48.3975,4
u_250119,358.0,341,33.943333333333335,1
u_250211,964.0,76,20.307499999999997,4
u_250265,357.0,79,33.802499999999995,3
u_250417,480.0,51,46.5125,4
u_250649,317.0,264,29.6425,4
u_251158,50.0,1225,28.395000000000003,4
u_251259,117.0,847,43.667500000000004,2
u_251287,497.0,129,27.0575,7
u_251307,353.0,373,18.275000000000002,8
u_25135,748.0,672,35.3025,1
u_251393,548.0,758,43.677499999999995,4
u_251581,190.0,556,25.6575,2
u_251623,430.0,293,29.10166666666667,4
u_251638,70.0,775,27.9725,1
u_251776,1388.0,109,37.405,3
u_251785,617.0,302,25.0625,3
u_251843,451.0,14,31.666666666666668,3
u_251892,252.66666666666666,662,20.89,2
u_25212,576.0,553,31.765,3
u_252151,391.0,525,34.6925,3
u_2523,444.0,144,21.7225,3
u_252407,624.0,82,19.55,3
u_252430,854.0,194,46.69,4
u_252692,86.0,1004,24.0375,4
u_252987,984.0,121,16.085,1
u_253213,390.6666666666667,103,28.51625,2
u_253266,442.0,149,17.025000000000002,3
u_253301,453.5,118,24.796666666666667,2
u_253492,926.0,422,16.98,4
u_254209,255.0,1066,13.15,3
u_254426,615.5,246,25.385,3
u_254476,128.0,172,24.1875,4
u_254670,239.0,698,40.7625,8
u_254705,313.5,366,29.266666666666666,3
u_254728,33.0,412,25.822499999999998,3
u_254736,80.0,664,24.4725,3
u_254913,619.0,389,43.81,6
u_254949,332.0,1156,26.915,4
u_255204,865.0,506,32.1175,3
u_255218,682.0,764,25.6075,1
u_255334,221.0,1152,19.3025,4
u_255338,1005.0,314,15.4425,2
u_255999,241.0,923,29.14,2
u_256007,526.0,797,42.5175,4
u_256131,71.0,865,30.052500000000002,3
u_256281,859.0,375,44.822500000000005,3
u_256992,731.0,144,32.3725,5
u_257175,49.0,820,41.235,2
u_257260,103.0,1375,18.3175,4
u_257356,1380.0,83,22.8675,3
u_257408,53.5,531,26.525,3
u_257515,129.0,457,29.5125,1
u_25754,669.0,652,42.864999999999995,2
u_257578,143.5,794,29.965,3
u_257711,624.0,158,31.552500000000002,5
u_257721,292.75,229,26.272000000000002,1
u_257725,262.3333333333333,253,21.715000000000003,4
u_257751,496.0,121,38.835,3
u_258021,188.33333333333334,589,29.081249999999997,5
u_258034,496.0,202,22.104999999999997,1
u_258123,986.0,250,33.9825,1
u_258218,563.0,445,22.5,6
u_258258,764.0,580,29.445,2
u_258263,804.0,279,32.3475,2
u_258546,386.0,393,24.295,6
u_258665,636.0,328,39.16,8
u_258803,226.0,822,15.5725,5
u_258812,9.0,582,41.295,7
u_258834,644.0,293,26.5275,1
u_258922,714.0,154,30.1625,5
u_259038,615.0,145,24.3625,4
u_259053,441.3333333333333,9,29.4075,7
u_259362,903.0,585,35.6925,1
u_25951,424.0,122,33.87375,2
u_259628,114.0,98,23.1325,1
u_259651,627.5,171,28.941666666666663,2
u_259677,400.0,255,30.5625,1
u_260169,216.0,436,45.2975,5
u_260617,997.0,326,37.3825,2
u_261286,256.0,704,32.365,2
u_261489,553.5,0,30.093333333333334,5
u_261532,291.0,696,32.545,1
u_261724,300.5,706,25.558333333333334,4
u_262123,329.0,228,40.207499999999996,1
u_26219,448.0,339,35.156666666666666,3
u_262646,1020.0,314,26.61,1
u_262708,302.0,652,25.012500000000003,3
u_262746,721.5,24,31.445000000000004,3
u_262926,249.0,566,15.0425,1
u_263183,81.0,1397,18.7575,3
u_263319,183.0,197,34.355000000000004,1
u_26332,307.0,727,32.14333333333334,5
u_263367,275.0,601,27.98375,3
u_263370,903.0,373,25.77,4
u_263963,566.0,74,27.365000000000002,1
u_264067,220.0,1113,30.74,4
u_26407,727.0,313,36.167500000000004,2
u_264073,1050.0,158,44.370000000000005,2
u_264118,712.0,319,47.7275,2
u_264125,949.0,316,11.0425,1
u_264173,225.0,1097,18.52,2
u_264371,546.0,565,32.725,2
u_264408,502.0,105,23.085,4
u_264987,522.0,826,27.8125,2
u_265144,407.0,1020,21.9875,2
u_26517,181.5,170,32.797000000000004,2
u_265267,267.0,228,33.150000000000006,5
u_26541,369.0,1106,24.15,6
u_265890,376.3333333333333,215,39.555,3
u_265927,309.75,130,23.381999999999998,3
u_266274,28.0,721,28.8125,6
u_266292,136.0,800,28.509999999999998,1
u_266742,1147.0,295,35.925,6
u_266945,130.0,964,22.23,3
u_267097,26.0,989,35.59,1
u_26718,870.0,288,33.85,3
u_267303,616.0,212,30.791666666666668,5
u_267312,182.5,913,35.35166666666667,8
u_267410,24.0,1346,33.9725,3
u_267411,769.0,266,29.32,1
u_268238,303.3333333333333,465,39.8225,3
u_268281,568.0,245,16.333333333333332,2
u_268384,310.0,533,48.115,1
u_268678,419.0,719,18.21,4
u_268810,299.0,77,22.016000000000002,3
u_268881,284.0,559,21.189999999999998,1
u_268916,646.0,508,30.5875,3
u_269055,618.0,462,16.935,2
u_269304,145.0,338,46.0625,3
u_26943,497.5,96,32.02166666666667,3
u_270087,607.0,624,25.4975,1
u_270126,262.0,197,22.2325,3
u_270130,335.0,293,30.9875,1
u_270422,479.5,537,16.945000000000004,3
u_270596,600.0,290,27.971666666666664,2
u_270843,231.0,842,24.02,3
u_271078,367.0,342,39.99666666666667,1
u_271169,189.0,930,12.2125,3
u_271443,49.0,796,23.775,4
u_271691,140.0,796,6.1525,3
u_271776,78.0,143,22.125,3
u_271936,381.0,531,21.8125,6
u_272011,729.0,259,39.195,2
u_272040,375.0,217,19.3725,6
u_27216,674.0,363,23.8375,4
u_272427,494.0,398,45.425,4
u_272500,5.0,583,26.52,1
u_272659,184.0,325,32.3825,5
u_272899,397.0,704,29.895000000000003,2
u_273206,226.0,149,42.13666666666666,1
u_273361,345.0,68,37.1375,6
u_273486,442.0,580,37.52,3
u_273601,333.0,255,26.36625,6
u_273701,618.0,79,23.425,1
u_273859,269.0,585,26.735,3
u_274403,34.0,360,29.770000000000003,2
u_274789,35.0,695,37.1625,1
u_27483,611.5,134,22.8,4
u_274919,330.0,773,38.26,3
u_274947,250.0,510,35.18,5
u_275037,556.0,505,30.097499999999997,4
u_275232,467.0,710,31.427500000000002,2
u_275329,132.5,120,17.718333333333334,2
u_275707,1046.0,83,39.902499999999996,5
u_275905,319.0,1025,15.127500000000001,2
u_276003,18.0,1184,46.6025,4
u_27602,1175.0,82,29.4675,2
u_276075,1364.0,74,29.575,3
u_276139,1295.0,49,30.4275,4
u_276276,120.0,4,42.292500000000004,4
u_276354,550.0,914,33.61,2
u_276542,642.5,107,39.39,4
u_276780,196.0,600,29.1525,2
u_276992,93.0,842,13.975,1
u_277011,275.0,877,41.6425,2
u_277275,529.5,301,24.583333333333332,2
u_277513,619.0,697,32.8825,3
u_277518,69.0,590,34.855000000000004,1
u_277525,297.0,465,11.505,2
u_277585,183.0,212,25.2625,4
u_278077,648.0,122,23.6075,8
u_278160,19.0,634,43.005,2
u_278594,200.5,823,37.468333333333334,2
u_27865,190.5,222,30.266666666666666,6
u_27896,182.0,1115,36.705000000000005,5
u_279182,459.0,1007,32.35,2
u_279210,322.0,879,17.205,2
u_279786,784.0,697,21.2725,2
u_279929,354.3333333333333,428,31.91375,3
u_280470,540.0,61,28.563333333333333,4
u_280482,902.0,109,39.08,2
u_281573,286.0,390,28.7275,4
u_281670,186.33333333333334,889,33.775,4
u_28174,63.333333333333336,37,33.07875,4
u_281858,1044.0,41,28.872500000000002,4
u_281936,816.0,625,38.46,3
u_28207,854.0,589,58.32,2
u_282230,223.0,1200,39.975,5
u_282240,361.0,561,27.91,2
u_282378,951.0,350,33.32,3
u_282485,302.5,701,17.360000000000003,1
u_28252,600.5,220,23.281666666666666,6
u_282521,782.0,369,39.677499999999995,5
u_282707,443.0,556,40.207499999999996,4
u_282992,452.0,445,35.225,1
u_283007,254.0,27,15.739999999999998,4
u_283179,285.0,100,28.1525,1
u_283336,527.0,102,27.413333333333338,3
u_283749,186.0,1094,22.6925,2
u_283772,933.0,292,39.53,1
u_283978,311.0,197,19.5625,5
u_284302,27.0,252,16.828333333333333,8
u_28446,65.0,247,35.2825,3
u_284686,396.0,76,26.3125,1
u_284759,478.5,133,30.380000000000006,1
u_284817,492.0,169,45.3575,4
u_2852,360.0,218,33.66166666666667,3
u_285306,223.0,412,27.35,1
u_285749,1348.0,33,24.9575,4
u_286250,512.5,351,30.109999999999996,6
u_286500,293.0,650,24.865000000000002,4
u_286836,777.0,705,56.855000000000004,5
u_287020,117.0,1181,29.345,6
u_287062,471.0,17,40.17,4
u_287307,1061.0,229,24.7825,1
u_287433,530.0,434,23.9525,1
u_287449,76.0,364,25.14,3
u_287635,271.0,717,36.0775,2
u_288053,198.33333333333334,55,26.23375,4
u_288117,373.5,601,37.803333333333335,3
u_288280,1151.0,207,14.3475,3
u_288368,448.0,680,22.14,5
u_288390,820.0,582,30.490000000000002,4
u_288440,498.0,588,28.055,1
u_288912,94.0,1180,15.425,4
u_288982,781.0,661,48.18,5
u_2890,188.0,112,28.0125,2
u_289151,200.0,149,37.1425,4
u_289172,120.0,637,43.2025,8
u_289266,423.3333333333333,128,22.61125,4
u_289717,753.0,669,27.72,5
u_289832,247.5,155,33.748333333333335,4
u_289899,209.0,504,37.09166666666667,3
u_290071,220.0,22,27.7225,3
u_290367,177.0,99,10.3975,2
u_290414,349.0,50,24.476666666666663,3
u_290468,231.0,368,33.589999999999996,1
u_290649,441.0,159,22.689999999999998,5
u_290965,1188.0,44,24.137500000000003,7
u_290976,28.0,75,34.055,1
u_291030,330.0,857,31.8575,1
u_291278,47.0,315,27.395,3
u_291280,360.5,648,30.765,6
u_29132,786.0,249,30.667499999999997,1
u_291472,529.0,674,32.935,3
u_291551,38.0,851,20.195,4
u_291722,334.5,151,27.333999999999996,2
u_292030,1101.0,197,35.6725,5
u_292121,879.0,153,58.755,5
u_292398,603.0,287,32.75,5
u_292423,243.0,818,26.137500000000003,5
u_292457,309.0,602,29.37,2
u_29270,952.0,516,24.33,2
u_293377,265.0,386,22.990000000000002,1
u_293562,204.5,264,31.935000000000002,2
u_293616,470.0,914,42.185,5
u_293654,635.0,482,34.205,4
u_293730,366.0,708,29.0375,2
u_293900,256.3333333333333,489,35.55125,7
u_294083,123.0,744,24.78,1
u_294104,552.0,73,21.215,4
u_294252,41.0,1037,19.965,2
u_294397,205.0,432,27.9625,2
u_294654,252.4,81,27.798333333333332,4
u_294784,531.0,960,49.7675,4
u_294804,595.0,727,26.785,1
u_295805,177.0,432,34.45166666666667,2
u_295900,1160.0,53,27.54,5
u_296157,298.0,588,22.7675,5
u_296371,447.0,240,39.735,3
u_29644,482.0,337,34.12,3
u_297132,310.0,795,31.89,1
u_297201,97.0,556,26.935000000000002,2
u_297228,48.0,744,31.3225,1
u_29725,197.0,985,21.8575,3
u_297630,778.0,409,34.58,3
u_297841,623.0,127,36.81,2
u_297849,357.0,730,30.160000000000004,2
u_298605,441.0,100,11.592500000000001,3
u_298947,568.0,274,50.824999999999996,5
u_299145,266.0,560,34.19,3
u_299203,745.0,349,17.06,1
u_299224,400.0,241,30.37875,3
u_299260,116.0,51,29.32,3
u_299429,851.0,503,17.947499999999998,4
u_300187,240.0,435,22.396666666666665,2
u_300240,432.0,291,40.03,4
u_300433,7.0,217,38.29,1
u_300635,401.5,123,25.768333333333334,3
u_300729,395.3333333333333,157,24.9575,5
u_301125,661.0,504,34.6275,3
u_301137,281.0,422,19.680000000000003,4
u_301245,129.0,1197,28.8975,2
u_301278,467.0,1011,33.8775,4
u_30129,979.0,413,16.59,2
u_301786,224.0,1253,22.692500000000003,2
u_301808,350.5,363,34.985,5
u_301821,128.0,258,46.7025,2
u_301879,346.6666666666667,111,30.17125,2
u_3021,133.5,312,32.88166666666667,4
u_302296,542.0,901,40.57,1
u_302359,827.0,135,27.275,3
u_30254,719.0,27,31.708333333333332,2
u_30257,362.0,54,18.69875,3
u_302884,180.0,938,21.48,3
u_302964,162.0,1318,28.057499999999997,5
u_303240,634.5,198,29.88166666666667,3
u_303695,68.5,246,18.136666666666667,2
u_303985,238.0,195,22.189999999999998,3
u_304016,1035.0,100,14.2575,3
u_304557,563.0,905,24.9225,6
u_304639,101.5,1018,34.01166666666666,4
u_305155,258.0,113,42.79875,1
u_305182,115.0,853,16.1875,6
u_30539,312.5,261,17.718333333333334,3
u_305398,252.5,676,53.21666666666667,1
u_305631,521.0,961,53.972500000000004,4
u_305669,818.0,562,44.6425,3
u_305673,370.0,752,23.38,1
u_305842,525.0,650,21.7675,1
u_305902,149.75,74,41.983999999999995,1
u_305947,54.0,1035,42.495000000000005,2
u_305953,343.6666666666667,435,24.808750000000003,1
u_306146,719.0,51,31.94333333333333,2
u_30623,863.0,51,43.870000000000005,2
u_306405,986.0,412,18.7325,3
u_306545,349.0,778,33.525,6
u_306768,579.0,797,28.24,2
u_306789,188.0,651,18.435,2
u_3068,60.0,145,33.905,6
u_30716,470.0,452,46.57333333333333,7
u_307165,896.0,482,30.72,3
u_307239,266.0,996,26.04,1
u_307401,1047.0,249,23.3675,8
u_307437,819.0,669,31.395,2
u_307497,230.5,1008,17.995,3
u_307734,352.0,1070,40.445,3
u_307923,785.0,434,49.645,1
u_307978,129.0,1051,30.4125,4
u_308061,80.0,1355,28.58,2
u_30808,155.33333333333334,259,28.1725,3
u_308108,1006.0,222,38.7375,2
u_308429,991.0,311,30.585,3
u_308471,1106.0,338,19.6825,3
u_308650,246.0,220,24.445,5
u_308657,527.5,266,23.243333333333336,1
u_308718,44.0,442,25.655,9
u_308746,855.0,369,48.592499999999994,4
u_308879,233.5,269,22.747999999999998,2
u_308884,492.0,433,23.14333333333333,5
u_309159,426.0,297,21.9725,2
u_309185,341.0,30,32.31,5
u_309233,226.0,804,20.720000000000002,2
u_309337,344.3333333333333,144,34.8725,4
u_309467,475.0,583,28.055,1
u_309945,431.0,2,20.541666666666668,3
u_31001,495.0,732,39.197500000000005,2
u_310217,512.0,89,28.605000000000004,4
u_310227,1088.0,408,31.215000000000003,2
u_310838,314.0,189,36.24375,3
u_31084,644.0,200,21.445,2
u_311072,204.5,268,18.845000000000002,2
u_311359,76.0,491,27.1325,6
u_311661,774.0,120,12.1825,7
u_311818,372.6666666666667,343,35.1275,1
u_312430,468.0,97,24.448333333333334,5
u_312534,811.0,556,16.79,2
u_312546,251.0,816,49.075,1
u_312610,393.0,506,13.945,4
u_312662,254.0,39,28.80625,4
u_312826,337.6666666666667,455,31.377499999999998,3
u_313245,389.3333333333333,29,29.59375,2
u_313278,1223.0,245,39.192499999999995,1
u_31351,144.0,1321,34.725,3
u_313536,269.5,660,26.301666666666666,3
u_313667,479.5,504,31.929999999999996,1
u_313719,1006.0,99,47.620000000000005,5
u_314068,554.0,371,33.4925,3
u_314215,672.0,107,30.425,3
u_314366,55.0,1390,42.465,1
u_314450,601.0,268,39.105,2
u_314753,102.5,346,40.65833333333333,4
u_314871,214.0,223,33.7125,2
u_314967,658.0,304,41.8525,5
u_315127,287.0,27,29.165,2
u_315143,932.0,372,26.6225,2
u_315226,1060.0,251,40.1175,5
u_3154,41.0,284,16.7375,2
u_315569,1088.0,66,14.377500000000001,4
u_31560,48.0,1374,13.695,1
u_315705,117.0,1324,15.8925,4
u_315781,473.0,146,39.535000000000004,2
u_315790,959.0,360,26.785,2
u_315937,329.0,565,39.475,3
u_316020,139.0,13,42.8025,2
u_316704,831.0,458,59.345,4
u_316719,900.0,289,29.902500000000003,1
u_316789,303.0,681,23.79,5
u_316809,712.0,65,22.915,1
u_316909,1051.0,102,18.987499999999997,2
u_317287,836.0,88,37.2975,3
u_317358,138.0,973,18.685000000000002,5
u_317575,681.0,402,26.0375,2
u_317726,460.5,425,28.851666666666663,1
u_317884,463.0,96,24.130000000000003,3
u_317995,280.5,78,36.505,1
u_318054,1022.0,373,42.8275,4
u_318235,44.0,1057,19.031666666666666,3
u_318482,110.0,898,39.68,1
u_318853,598.0,867,31.3075,4
u_318918,436.0,98,27.983333333333334,3
u_318939,662.0,370,25.8175,1
u_319098,380.0,919,32.135,3
u_319298,193.5,144,30.533333333333335,5
u_31941,337.0,983,35.879999999999995,1
u_319574,259.5,312,31.666666666666668,2
u_319734,111.0,1088,26.1475,3
u_31977,131.0,123,28.810000000000002,2
u_319776,1393.0,95,18.3275,3
u_31986,310.0,253,42.144999999999996,1
u_319895,42.0,1357,38.085,1
u_319899,329.0,842,26.145,4
u_3199,482.5,214,31.576666666666668,2
u_320112,1367.0,54,18.305,2
u_320315,329.0,1019,39.3725,3
u_320608,1300.0,0,32.655,2
