,hours,product,order_count,product_order_count_rank,hourly_total_orders,hourly_order_ratio
637,3,p_131,18,186,823,0.02187120291616039
638,3,p_132,36,3,823,0.04374240583232078
639,3,p_133,32,18,823,0.038882138517618466
640,3,p_134,30,34,823,0.03645200486026731
641,3,p_135,29,48,823,0.03523693803159174
642,3,p_136,19,178,823,0.023086269744835967
643,3,p_137,22,142,823,0.026731470230862697
644,3,p_138,20,172,823,0.024301336573511544
645,3,p_139,27,72,823,0.032806804374240585
646,3,p_14,25,98,823,0.030376670716889428
647,3,p_140,22,143,823,0.026731470230862697
648,3,p_141,25,99,823,0.030376670716889428
649,3,p_142,19,179,823,0.023086269744835967
650,3,p_143,21,160,823,0.02551640340218712
651,3,p_144,31,26,823,0.03766707168894289
652,3,p_145,29,49,823,0.03523693803159174
653,3,p_146,19,180,823,0.023086269744835967
654,3,p_147,21,161,823,0.02551640340218712
655,3,p_148,28,61,823,0.03402187120291616
656,3,p_149,26,84,823,0.031591737545565005
657,3,p_15,29,50,823,0.03523693803159174
658,3,p_150,19,181,823,0.023086269744835967
659,3,p_151,22,144,823,0.026731470230862697
660,3,p_152,20,173,823,0.024301336573511544
661,3,p_153,22,145,823,0.026731470230862697
662,3,p_154,23,130,823,0.027946537059538274
663,3,p_155,28,62,823,0.03402187120291616
664,3,p_156,32,19,823,0.038882138517618466
665,3,p_157,29,51,823,0.03523693803159174
666,3,p_158,28,63,823,0.03402187120291616
667,3,p_159,31,27,823,0.03766707168894289
668,3,p_16,15,198,823,0.018226002430133656
669,3,p_160,21,162,823,0.02551640340218712
670,3,p_161,25,100,823,0.030376670716889428
671,3,p_162,30,35,823,0.03645200486026731
672,3,p_163,29,52,823,0.03523693803159174
673,3,p_164,26,85,823,0.031591737545565005
674,3,p_165,22,146,823,0.026731470230862697
675,3,p_166,23,131,823,0.027946537059538274
676,3,p_167,21,163,823,0.02551640340218712
677,3,p_168,22,147,823,0.026731470230862697
678,3,p_169,25,101,823,0.030376670716889428
679,3,p_17,26,86,823,0.031591737545565005
680,3,p_170,22,148,823,0.026731470230862697
681,3,p_171,23,132,823,0.027946537059538274
682,3,p_172,19,182,823,0.023086269744835967
683,3,p_173,29,53,823,0.03523693803159174
684,3,p_174,20,174,823,0.024301336573511544
685,3,p_175,22,149,823,0.026731470230862697
686,3,p_176,34,7,823,0.041312272174969626
687,3,p_177,30,36,823,0.03645200486026731
688,3,p_178,24,116,823,0.02916160388821385
689,3,p_179,24,117,823,0.02916160388821385
690,3,p_18,27,73,823,0.032806804374240585
691,3,p_180,31,28,823,0.03766707168894289
692,3,p_181,30,37,823,0.03645200486026731
693,3,p_182,28,64,823,0.03402187120291616
694,3,p_183,24,118,823,0.02916160388821385
695,3,p_184,17,195,823,0.020656136087484813
696,3,p_185,30,38,823,0.03645200486026731
697,3,p_186,28,65,823,0.03402187120291616
698,3,p_187,34,8,823,0.041312272174969626
699,3,p_188,33,11,823,0.040097205346294046
700,3,p_189,35,5,823,0.0425273390036452
701,3,p_19,21,164,823,0.02551640340218712
702,3,p_190,25,102,823,0.030376670716889428
703,3,p_191,31,29,823,0.03766707168894289
704,3,p_192,31,30,823,0.03766707168894289
705,3,p_193,15,199,823,0.018226002430133656
706,3,p_194,25,103,823,0.030376670716889428
707,3,p_195,25,104,823,0.030376670716889428
708,3,p_196,24,119,823,0.02916160388821385
709,3,p_197,35,6,823,0.0425273390036452
710,3,p_198,30,39,823,0.03645200486026731
711,3,p_199,23,133,823,0.027946537059538274
712,3,p_2,21,165,823,0.02551640340218712
713,3,p_20,32,20,823,0.038882138517618466
714,3,p_21,24,120,823,0.02916160388821385
715,3,p_22,26,87,823,0.031591737545565005
716,3,p_23,21,166,823,0.02551640340218712
717,3,p_24,18,187,823,0.02187120291616039
718,3,p_25,32,21,823,0.038882138517618466
719,3,p_26,31,31,823,0.03766707168894289
720,3,p_27,23,134,823,0.027946537059538274
721,3,p_28,19,183,823,0.023086269744835967
722,3,p_29,31,32,823,0.03766707168894289
723,3,p_3,32,22,823,0.038882138517618466
724,3,p_30,18,188,823,0.02187120291616039
725,3,p_31,22,150,823,0.026731470230862697
726,3,p_32,27,74,823,0.032806804374240585
727,3,p_33,22,151,823,0.026731470230862697
728,3,p_34,25,105,823,0.030376670716889428
729,3,p_35,33,12,823,0.040097205346294046
730,3,p_36,26,88,823,0.031591737545565005
731,3,p_37,27,75,823,0.032806804374240585
732,3,p_38,26,89,823,0.031591737545565005
733,3,p_39,25,106,823,0.030376670716889428
734,3,p_4,22,152,823,0.026731470230862697
735,3,p_40,34,9,823,0.041312272174969626
736,3,p_41,29,54,823,0.03523693803159174
737,3,p_42,22,153,823,0.026731470230862697
738,3,p_43,31,33,823,0.03766707168894289
739,3,p_44,25,107,823,0.030376670716889428
740,3,p_45,30,40,823,0.03645200486026731
741,3,p_46,30,41,823,0.03645200486026731
742,3,p_47,29,55,823,0.03523693803159174
743,3,p_48,24,121,823,0.02916160388821385
744,3,p_49,30,42,823,0.03645200486026731
745,3,p_5,17,196,823,0.020656136087484813
746,3,p_50,23,135,823,0.027946537059538274
747,3,p_51,18,189,823,0.02187120291616039
748,3,p_52,20,175,823,0.024301336573511544
749,3,p_53,22,154,823,0.026731470230862697
750,3,p_54,29,56,823,0.03523693803159174
751,3,p_55,29,57,823,0.03523693803159174
752,3,p_56,27,76,823,0.032806804374240585
753,3,p_57,22,155,823,0.026731470230862697
754,3,p_58,26,90,823,0.031591737545565005
755,3,p_59,33,13,823,0.040097205346294046
756,3,p_6,40,1,823,0.04860267314702309
757,3,p_60,16,197,823,0.019441069258809233
758,3,p_61,22,156,823,0.026731470230862697
759,3,p_62,26,91,823,0.031591737545565005
760,3,p_63,26,92,823,0.031591737545565005
761,3,p_64,33,14,823,0.040097205346294046
762,3,p_65,25,108,823,0.030376670716889428
763,3,p_66,23,136,823,0.027946537059538274
764,3,p_67,19,184,823,0.023086269744835967
765,3,p_68,24,122,823,0.02916160388821385
766,3,p_69,34,10,823,0.041312272174969626
767,3,p_7,28,66,823,0.03402187120291616
768,3,p_70,18,190,823,0.02187120291616039
769,3,p_71,21,167,823,0.02551640340218712
770,3,p_72,24,123,823,0.02916160388821385
771,3,p_73,28,67,823,0.03402187120291616
772,3,p_74,26,93,823,0.031591737545565005
773,3,p_75,29,58,823,0.03523693803159174
774,3,p_76,18,191,823,0.02187120291616039
775,3,p_77,19,185,823,0.023086269744835967
776,3,p_78,25,109,823,0.030376670716889428
777,3,p_79,23,137,823,0.027946537059538274
778,3,p_8,24,124,823,0.02916160388821385
779,3,p_80,26,94,823,0.031591737545565005
780,3,p_81,30,43,823,0.03645200486026731
781,3,p_82,32,23,823,0.038882138517618466
782,3,p_83,21,168,823,0.02551640340218712
783,3,p_84,25,110,823,0.030376670716889428
784,3,p_85,27,77,823,0.032806804374240585
785,3,p_86,32,24,823,0.038882138517618466
786,3,p_87,15,200,823,0.018226002430133656
787,3,p_88,18,192,823,0.02187120291616039
788,3,p_89,22,157,823,0.026731470230862697
789,3,p_9,20,176,823,0.024301336573511544
790,3,p_90,24,125,823,0.02916160388821385
791,3,p_91,26,95,823,0.031591737545565005
792,3,p_92,24,126,823,0.02916160388821385
793,3,p_93,18,193,823,0.02187120291616039
794,3,p_94,25,111,823,0.030376670716889428
795,3,p_95,25,112,823,0.030376670716889428
796,3,p_96,27,78,823,0.032806804374240585
797,3,p_97,30,44,823,0.03645200486026731
798,3,p_98,28,68,823,0.03402187120291616
799,3,p_99,29,59,823,0.03523693803159174
800,4,p_0,39,3,809,0.048207663782447466
801,4,p_1,32,19,809,0.03955500618046971
802,4,p_10,35,7,809,0.04326328800988875
803,4,p_100,22,153,809,0.027194066749072928
804,4,p_101,29,43,809,0.03584672435105068
805,4,p_102,31,26,809,0.038318912237330034
806,4,p_103,20,174,809,0.024721878862793572
807,4,p_104,25,108,809,0.030902348578491966
808,4,p_105,27,70,809,0.03337453646477132
809,4,p_106,17,194,809,0.021013597033374538
810,4,p_107,27,71,809,0.03337453646477132
811,4,p_108,21,163,809,0.02595797280593325
812,4,p_109,36,5,809,0.04449938195302843
813,4,p_11,23,137,809,0.02843016069221261
814,4,p_110,35,8,809,0.04326328800988875
815,4,p_111,37,4,809,0.04573547589616811
816,4,p_112,22,154,809,0.027194066749072928
817,4,p_113,31,27,809,0.038318912237330034
818,4,p_114,23,138,809,0.02843016069221261
819,4,p_115,22,155,809,0.027194066749072928
820,4,p_116,32,20,809,0.03955500618046971
821,4,p_117,30,37,809,0.037082818294190356
822,4,p_118,26,90,809,0.032138442521631644
823,4,p_119,31,28,809,0.038318912237330034
824,4,p_12,28,57,809,0.034610630407911
825,4,p_120,28,58,809,0.034610630407911
826,4,p_121,30,38,809,0.037082818294190356
827,4,p_122,27,72,809,0.03337453646477132
828,4,p_123,25,109,809,0.030902348578491966
829,4,p_124,18,188,809,0.022249690976514216
830,4,p_125,18,189,809,0.022249690976514216
831,4,p_126,26,91,809,0.032138442521631644
832,4,p_127,22,156,809,0.027194066749072928
833,4,p_128,29,44,809,0.03584672435105068
834,4,p_129,21,164,809,0.02595797280593325
835,4,p_13,25,110,809,0.030902348578491966
836,4,p_130,28,59,809,0.034610630407911
837,4,p_131,29,45,809,0.03584672435105068
838,4,p_132,24,119,809,0.029666254635352288
839,4,p_133,24,120,809,0.029666254635352288
840,4,p_134,27,73,809,0.03337453646477132
841,4,p_135,28,60,809,0.034610630407911
842,4,p_136,25,111,809,0.030902348578491966
843,4,p_137,18,190,809,0.022249690976514216
844,4,p_138,20,175,809,0.024721878862793572
845,4,p_139,22,157,809,0.027194066749072928
846,4,p_14,26,92,809,0.032138442521631644
847,4,p_140,23,139,809,0.02843016069221261
848,4,p_141,22,158,809,0.027194066749072928
849,4,p_142,34,10,809,0.042027194066749075
850,4,p_143,27,74,809,0.03337453646477132
851,4,p_144,27,75,809,0.03337453646477132
852,4,p_145,26,93,809,0.032138442521631644
853,4,p_146,27,76,809,0.03337453646477132
854,4,p_147,21,165,809,0.02595797280593325
855,4,p_148,29,46,809,0.03584672435105068
856,4,p_149,19,184,809,0.023485784919653894
857,4,p_15,40,2,809,0.049443757725587144
858,4,p_150,25,112,809,0.030902348578491966
859,4,p_151,35,9,809,0.04326328800988875
860,4,p_152,25,113,809,0.030902348578491966
861,4,p_153,24,121,809,0.029666254635352288
862,4,p_154,17,195,809,0.021013597033374538
863,4,p_155,33,13,809,0.0407911001236094
864,4,p_156,29,47,809,0.03584672435105068
865,4,p_157,24,122,809,0.029666254635352288
866,4,p_158,27,77,809,0.03337453646477132
867,4,p_159,30,39,809,0.037082818294190356
868,4,p_16,17,196,809,0.021013597033374538
869,4,p_160,26,94,809,0.032138442521631644
870,4,p_161,24,123,809,0.029666254635352288
871,4,p_162,22,159,809,0.027194066749072928
872,4,p_163,29,48,809,0.03584672435105068
873,4,p_164,33,14,809,0.0407911001236094
874,4,p_165,22,160,809,0.027194066749072928
875,4,p_166,29,49,809,0.03584672435105068
876,4,p_167,20,176,809,0.024721878862793572
877,4,p_168,29,50,809,0.03584672435105068
878,4,p_169,41,1,809,0.05067985166872682
879,4,p_17,26,95,809,0.032138442521631644
880,4,p_170,23,140,809,0.02843016069221261
881,4,p_171,21,166,809,0.02595797280593325
882,4,p_172,23,141,809,0.02843016069221261
883,4,p_173,17,197,809,0.021013597033374538
884,4,p_174,23,142,809,0.02843016069221261
885,4,p_175,23,143,809,0.02843016069221261
886,4,p_176,20,177,809,0.024721878862793572
887,4,p_177,20,178,809,0.024721878862793572
888,4,p_178,22,161,809,0.027194066749072928
889,4,p_179,31,29,809,0.038318912237330034
890,4,p_18,23,144,809,0.02843016069221261
891,4,p_180,20,179,809,0.024721878862793572
892,4,p_181,26,96,809,0.032138442521631644
893,4,p_182,21,167,809,0.02595797280593325
894,4,p_183,26,97,809,0.032138442521631644
895,4,p_184,20,180,809,0.024721878862793572
896,4,p_185,26,98,809,0.032138442521631644
897,4,p_186,28,61,809,0.034610630407911
898,4,p_187,19,185,809,0.023485784919653894
899,4,p_188,32,21,809,0.03955500618046971
900,4,p_189,26,99,809,0.032138442521631644
901,4,p_19,34,11,809,0.042027194066749075
902,4,p_190,33,15,809,0.0407911001236094
903,4,p_191,24,124,809,0.029666254635352288
904,4,p_192,24,125,809,0.029666254635352288
905,4,p_193,26,100,809,0.032138442521631644
906,4,p_194,20,181,809,0.024721878862793572
907,4,p_195,26,101,809,0.032138442521631644
908,4,p_196,26,102,809,0.032138442521631644
909,4,p_197,18,191,809,0.022249690976514216
910,4,p_198,31,30,809,0.038318912237330034
911,4,p_199,27,78,809,0.03337453646477132
912,4,p_2,32,22,809,0.03955500618046971
913,4,p_20,27,79,809,0.03337453646477132
914,4,p_21,25,114,809,0.030902348578491966
915,4,p_22,23,145,809,0.02843016069221261
916,4,p_23,28,62,809,0.034610630407911
917,4,p_24,20,182,809,0.024721878862793572
918,4,p_25,26,103,809,0.032138442521631644
919,4,p_26,21,168,809,0.02595797280593325
920,4,p_27,25,115,809,0.030902348578491966
921,4,p_28,24,126,809,0.029666254635352288
922,4,p_29,32,23,809,0.03955500618046971
923,4,p_3,27,80,809,0.03337453646477132
924,4,p_30,24,127,809,0.029666254635352288
925,4,p_31,17,198,809,0.021013597033374538
926,4,p_32,28,63,809,0.034610630407911
927,4,p_33,27,81,809,0.03337453646477132
928,4,p_34,24,128,809,0.029666254635352288
929,4,p_35,25,116,809,0.030902348578491966
930,4,p_36,31,31,809,0.038318912237330034
931,4,p_37,19,186,809,0.023485784919653894
932,4,p_38,23,146,809,0.02843016069221261
933,4,p_39,28,64,809,0.034610630407911
934,4,p_4,30,40,809,0.037082818294190356
935,4,p_40,27,82,809,0.03337453646477132
936,4,p_41,26,104,809,0.032138442521631644
937,4,p_42,31,32,809,0.038318912237330034
938,4,p_43,19,187,809,0.023485784919653894
939,4,p_44,29,51,809,0.03584672435105068
940,4,p_45,29,52,809,0.03584672435105068
941,4,p_46,29,53,809,0.03584672435105068
942,4,p_47,27,83,809,0.03337453646477132
943,4,p_48,31,33,809,0.038318912237330034
944,4,p_49,31,34,809,0.038318912237330034
945,4,p_5,33,16,809,0.0407911001236094
946,4,p_50,33,17,809,0.0407911001236094
947,4,p_51,34,12,809,0.042027194066749075
948,4,p_52,24,129,809,0.029666254635352288
949,4,p_53,26,105,809,0.032138442521631644
950,4,p_54,27,84,809,0.03337453646477132
951,4,p_55,21,169,809,0.02595797280593325
952,4,p_56,24,130,809,0.029666254635352288
953,4,p_57,28,65,809,0.034610630407911
954,4,p_58,24,131,809,0.029666254635352288
955,4,p_59,23,147,809,0.02843016069221261
956,4,p_6,26,106,809,0.032138442521631644
957,4,p_60,24,132,809,0.029666254635352288
958,4,p_61,36,6,809,0.04449938195302843
959,4,p_62,27,85,809,0.03337453646477132
960,4,p_63,30,41,809,0.037082818294190356
961,4,p_64,27,86,809,0.03337453646477132
962,4,p_65,29,54,809,0.03584672435105068
963,4,p_66,29,55,809,0.03584672435105068
964,4,p_67,23,148,809,0.02843016069221261
965,4,p_68,33,18,809,0.0407911001236094
966,4,p_69,32,24,809,0.03955500618046971
967,4,p_7,31,35,809,0.038318912237330034
968,4,p_70,23,149,809,0.02843016069221261
969,4,p_71,32,25,809,0.03955500618046971
970,4,p_72,28,66,809,0.034610630407911
971,4,p_73,26,107,809,0.032138442521631644
972,4,p_74,18,192,809,0.022249690976514216
973,4,p_75,27,87,809,0.03337453646477132
974,4,p_76,25,117,809,0.030902348578491966
975,4,p_77,21,170,809,0.02595797280593325
976,4,p_78,30,42,809,0.037082818294190356
977,4,p_79,31,36,809,0.038318912237330034
978,4,p_8,21,171,809,0.02595797280593325
979,4,p_80,24,133,809,0.029666254635352288
980,4,p_81,28,67,809,0.034610630407911
981,4,p_82,28,68,809,0.034610630407911
982,4,p_83,24,134,809,0.029666254635352288
983,4,p_84,23,150,809,0.02843016069221261
984,4,p_85,16,199,809,0.019777503090234856
985,4,p_86,28,69,809,0.034610630407911
986,4,p_87,21,172,809,0.02595797280593325
987,4,p_88,18,193,809,0.022249690976514216
988,4,p_89,27,88,809,0.03337453646477132
989,4,p_9,23,151,809,0.02843016069221261
990,4,p_90,24,135,809,0.029666254635352288
991,4,p_91,20,183,809,0.024721878862793572
992,4,p_92,24,136,809,0.029666254635352288
993,4,p_93,22,162,809,0.027194066749072928
994,4,p_94,29,56,809,0.03584672435105068
995,4,p_95,25,118,809,0.030902348578491966
996,4,p_96,21,173,809,0.02595797280593325
997,4,p_97,27,89,809,0.03337453646477132
998,4,p_98,16,200,809,0.019777503090234856
999,4,p_99,23,152,809,0.02843016069221261
1000,5,p_0,32,21,789,0.04055766793409379
1001,5,p_1,34,9,789,0.043092522179974654
1002,5,p_10,32,22,789,0.04055766793409379
1003,5,p_100,25,86,789,0.031685678073510776
1004,5,p_101,25,87,789,0.031685678073510776
1005,5,p_102,23,116,789,0.029150823827629912
1006,5,p_103,32,23,789,0.04055766793409379
1007,5,p_104,20,162,789,0.025348542458808618
1008,5,p_105,32,24,789,0.04055766793409379
1009,5,p_106,26,73,789,0.032953105196451206
1010,5,p_107,36,3,789,0.045627376425855515
1011,5,p_108,31,30,789,0.03929024081115336
1012,5,p_109,24,102,789,0.030418250950570342
1013,5,p_11,18,181,789,0.022813688212927757
1014,5,p_110,28,54,789,0.035487959442332066
1015,5,p_111,33,14,789,0.04182509505703422
1016,5,p_112,17,186,789,0.021546261089987327
1017,5,p_113,21,155,789,0.026615969581749048
1018,5,p_114,32,25,789,0.04055766793409379
1019,5,p_115,21,156,789,0.026615969581749048
1020,5,p_116,35,6,789,0.044359949302915085
1021,5,p_117,23,117,789,0.029150823827629912
1022,5,p_118,24,103,789,0.030418250950570342
1023,5,p_119,32,26,789,0.04055766793409379
1024,5,p_12,17,187,789,0.021546261089987327
1025,5,p_120,23,118,789,0.029150823827629912
1026,5,p_121,17,188,789,0.021546261089987327
1027,5,p_122,22,143,789,0.02788339670468948
1028,5,p_123,32,27,789,0.04055766793409379
1029,5,p_124,28,55,789,0.035487959442332066
1030,5,p_125,30,38,789,0.03802281368821293
1031,5,p_126,22,144,789,0.02788339670468948
1032,5,p_127,31,31,789,0.03929024081115336
1033,5,p_128,20,163,789,0.025348542458808618
1034,5,p_129,32,28,789,0.04055766793409379
1035,5,p_13,35,7,789,0.044359949302915085
1036,5,p_130,20,164,789,0.025348542458808618
1037,5,p_131,27,63,789,0.034220532319391636
1038,5,p_132,23,119,789,0.029150823827629912
1039,5,p_133,20,165,789,0.025348542458808618
1040,5,p_134,20,166,789,0.025348542458808618
1041,5,p_135,26,74,789,0.032953105196451206
1042,5,p_136,25,88,789,0.031685678073510776
1043,5,p_137,29,45,789,0.036755386565272496
1044,5,p_138,23,120,789,0.029150823827629912
1045,5,p_139,29,46,789,0.036755386565272496
1046,5,p_14,25,89,789,0.031685678073510776
1047,5,p_140,33,15,789,0.04182509505703422
1048,5,p_141,25,90,789,0.031685678073510776
1049,5,p_142,24,104,789,0.030418250950570342
1050,5,p_143,23,121,789,0.029150823827629912
1051,5,p_144,28,56,789,0.035487959442332066
1052,5,p_145,16,197,789,0.020278833967046894
1053,5,p_146,19,175,789,0.024081115335868188
1054,5,p_147,17,189,789,0.021546261089987327
1055,5,p_148,30,39,789,0.03802281368821293
1056,5,p_149,31,32,789,0.03929024081115336
1057,5,p_15,22,145,789,0.02788339670468948
1058,5,p_150,32,29,789,0.04055766793409379
1059,5,p_151,25,91,789,0.031685678073510776
1060,5,p_152,26,75,789,0.032953105196451206
1061,5,p_153,18,182,789,0.022813688212927757
1062,5,p_154,25,92,789,0.031685678073510776
1063,5,p_155,25,93,789,0.031685678073510776
1064,5,p_156,8,200,789,0.010139416983523447
1065,5,p_157,33,16,789,0.04182509505703422
1066,5,p_158,23,122,789,0.029150823827629912
1067,5,p_159,26,76,789,0.032953105196451206
1068,5,p_16,29,47,789,0.036755386565272496
1069,5,p_160,17,190,789,0.021546261089987327
1070,5,p_161,16,198,789,0.020278833967046894
1071,5,p_162,23,123,789,0.029150823827629912
1072,5,p_163,21,157,789,0.026615969581749048
1073,5,p_164,23,124,789,0.029150823827629912
1074,5,p_165,36,4,789,0.045627376425855515
1075,5,p_166,20,167,789,0.025348542458808618
1076,5,p_167,31,33,789,0.03929024081115336
1077,5,p_168,27,64,789,0.034220532319391636
1078,5,p_169,28,57,789,0.035487959442332066
1079,5,p_17,29,48,789,0.036755386565272496
1080,5,p_170,26,77,789,0.032953105196451206
1081,5,p_171,23,125,789,0.029150823827629912
1082,5,p_172,17,191,789,0.021546261089987327
1083,5,p_173,33,17,789,0.04182509505703422
1084,5,p_174,21,158,789,0.026615969581749048
1085,5,p_175,30,40,789,0.03802281368821293
1086,5,p_176,27,65,789,0.034220532319391636
1087,5,p_177,24,105,789,0.030418250950570342
1088,5,p_178,23,126,789,0.029150823827629912
1089,5,p_179,22,146,789,0.02788339670468948
1090,5,p_18,33,18,789,0.04182509505703422
1091,5,p_180,30,41,789,0.03802281368821293
1092,5,p_181,23,127,789,0.029150823827629912
1093,5,p_182,23,128,789,0.029150823827629912
1094,5,p_183,18,183,789,0.022813688212927757
1095,5,p_184,27,66,789,0.034220532319391636
1096,5,p_185,26,78,789,0.032953105196451206
1097,5,p_186,34,10,789,0.043092522179974654
1098,5,p_187,24,106,789,0.030418250950570342
1099,5,p_188,31,34,789,0.03929024081115336
1100,5,p_189,28,58,789,0.035487959442332066
1101,5,p_19,23,129,789,0.029150823827629912
1102,5,p_190,23,130,789,0.029150823827629912
1103,5,p_191,26,79,789,0.032953105196451206
1104,5,p_192,30,42,789,0.03802281368821293
1105,5,p_193,31,35,789,0.03929024081115336
1106,5,p_194,26,80,789,0.032953105196451206
1107,5,p_195,28,59,789,0.035487959442332066
1108,5,p_196,29,49,789,0.036755386565272496
1109,5,p_197,18,184,789,0.022813688212927757
1110,5,p_198,22,147,789,0.02788339670468948
1111,5,p_199,22,148,789,0.02788339670468948
1112,5,p_2,25,94,789,0.031685678073510776
1113,5,p_20,23,131,789,0.029150823827629912
1114,5,p_21,25,95,789,0.031685678073510776
